1154,back,9775,florida,2915,fl,2559,orlando,2411,heading,2314,nc,2278,headed,2007,sc,1753,leaving,1299,miami,1008,ny,829,charlotte,729,visit,616,tn,567,bound,559,ky,505,ga,407,area,398,va,388,atlanta,374
1155,guy,34318,girl,7378,named,1926,random,1223,met,1175,cute,1096,he's,1054,talking,771,likes,757,hes,735,dude,621,gay,587,asian,564,poor,490,asked,479,cable,419,dating,405,tells,361,homeless,334,thumbs,309
1156,happy,19393,fathers,8241,father's,6895,dad,6500,dads,3570,father,3429,daddy,3048,dad's,1033,mothers,970,daddy's,605,daughters,428,papa,381,sons,294,pops,266,uncles,81,sperm,79,figures,74,childrens,74,specially,57,grandfather,53
1157,fall,35888,asleep,12507,catch,1602,dreams,1445,reality,1175,everytime,457,stumble,423,leaves,370,arms,335,slip,309,inlove,304,easily,183,crawl,167,falls,161,colors,131,trap,111,everything's,69,catches,58,intend,32,,
1158,work,10547,night,9518,tonight,8376,working,6623,shift,6350,late,1544,pm,1358,closing,958,overnight,811,midnight,742,shifts,654,worked,340,picked,198,covering,120,thankfully,78,loooong,27,,,,,,,,
1159,day,20828,wonderful,16176,hope,10480,great,5147,blessed,2118,beautiful,1633,fantastic,884,filled,621,goodmorning,389,glorious,300,fabulous,294,;-),56,fiance,29,,,,,,,,,,,,,,
1160,exam,6037,exams,2144,passed,1241,final,596,board,563,review,527,results,509,sem,338,entrance,322,accounting,295,goodluck,286,nursing,214,exit,90,oral,78,preparation,78,marks,73,subjects,73,practical,72,passing,62,midterm,58
1161,teacher,14266,grade,5432,class,5132,student,2878,teachers,2367,teach,1826,teaching,1547,graders,1201,preparing,1100,parent,1022,english,968,minute,928,students,901,future,884,mrs,872,lessons,861,classroom,750,takes,719,kindergarten,718,kills,499
1162,:),40300,haha,1908,text,951,yayy,886,yayyy,815,yayyyy,455,yaaay,226,dayy,141,todayy,137,goodmorning,117,tmrw,97,maria,76,yesss,60,gooood,43,,,,,,,,,,,,
1163,loves,34723,misses,2353,company,1424,misery,1167,boyfriend,1022,jesus,813,fact,807,tells,773,cares,476,thunderstorms,361,girlfriend,326,unconditionally,166,secretly,122,roommate,122,enjoys,111,fiance,108,miserable,85,thunderstorm,66,absolutly,51,elvis,34
1164,epic,19177,fail,18478,win,1505,fails,1131,failure,844,wi,760,failing,408,prepare,400,failed,381,succeed,369,battle,362,attempt,344,adventure,335,doomed,325,senses,301,preparing,148,massive,142,mickey,135,adventures,126,amaze,121
1165,weather,15569,warm,7194,nice,5065,cold,4659,sunny,4283,degrees,2730,summer,2689,hot,2320,enjoying,2182,loving,2075,cool,1743,breeze,1689,sun,1613,florida,1452,warmer,1287,winter,1284,spring,1255,sunshine,1052,degree,922,autumn,528
1166,stupid,15033,people,11923,dumb,10733,smart,7927,ass,1354,retarded,1326,idiots,848,idiot,841,questions,784,act,768,acting,632,smarter,542,plain,473,privilege,464,ignorant,347,asses,338,abuse,314,clever,296,stupidity,278,dumbest,276
1167,feels,22356,good,22281,damn,4442,gangsta,374,sooooo,225,gangster,222,goooood,181,refreshed,130,ahhhh,114,gooood,107,goood,46,,,,,,,,,,,,,,,,,,
1168,day,31408,spent,6995,great,5905,yesterday,2644,rest,1241,wonderful,1130,highlight,820,glorious,795,spending,480,eventful,324,fantastic,228,productive,220,exploring,85,tiring,80,hectic,47,ikea,43,,,,,,,,
1169,yr,11665,amber,3096,boy,2593,alert,1913,driving,1489,plate,1230,child,983,eclipse,846,knew,843,minute,767,mn,753,repost,712,danger,648,olds,611,expect,323,yrs,299,aware,258,silver,251,girl's,212,wi,196
1170,jeff,5027,crappy,4723,bridges,260,fisher,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,show,14134,tonight,5787,horror,3882,rocky,3811,picture,2436,glee,2426,mia,1993,mamma,1146,nights,1021,halloween,703,shock,367,sho,344,fav,219,showing,189,theatre,166,soundtrack,81,impress,63,broadway,43,,,,
1172,brain,21007,minds,4336,criminal,2770,cells,1877,damage,1121,overload,1047,function,871,information,699,explode,677,fried,672,pinky,643,brains,525,smooth,509,freeze,439,melting,376,alike,291,switch,278,fart,265,pondering,258,properly,233
1173,version,7529,original,3574,skins,1713,actual,1146,realized,818,prefer,682,replaced,656,basically,639,glee,579,compared,547,improved,542,updated,430,exact,407,japanese,365,international,352,wonders,322,ruined,292,series,264,uk,248,latest,233
1174,eggs,7954,bacon,6518,egg,5741,breakfast,5551,sausage,1924,pancakes,1636,toast,1391,ham,1324,cheese,1137,sandwich,864,biscuits,746,cook,739,cooking,665,yummy,649,fried,591,mmmm,561,yum,557,gravy,521,rolls,516,turkey,487
1175,oz,6871,lbs,5158,baby,5138,born,3658,inches,2864,wizard,2690,pounds,1488,birth,838,healthy,818,cm,646,nephew,632,height,544,weight,537,niece,445,tall,400,arrived,379,pound,372,weigh,344,congratulations,336,inch,295
1176,ed,7509,drivers,2280,julie,1971,driver's,542,julia,496,screw,281,sp,270,pi,229,outdoor,178,permit,138,tech,136,sophie,109,yikes,108,yaaay,102,thingy,94,nicholas,93,yess,69,reed,68,eddie,62,duke,52
1177,bday,20490,happy,18146,wishes,9593,birthday,7682,b'day,1612,celebrate,1172,wished,1060,thx,891,celebrating,800,thnx,593,celebration,570,present,566,belated,389,advance,315,birthdays,313,cheers,247,bash,246,celebrated,220,ty,186,wishin,169
1178,xa,135401,wave,1483,er,997,:\,879,sem,505,vi,322,fr,268,ver,141,pr,139,tt,136,upp,121,inn,80,vu,57,,,,,,,,,,,,,,
1179,sale,8691,stuff,4837,garage,3582,yard,3309,clothes,3277,buy,2409,sales,1612,rid,1192,items,1136,lots,1114,shopping,1103,clothing,917,closet,842,store,840,sell,819,huge,698,toys,672,shoes,657,shop,645,bought,618
1180,star,21317,wars,5483,trek,2805,shooting,1346,rock,982,porn,925,marathon,727,force,474,episode,422,nerd,416,original,409,geek,221,iv,217,generation,217,craft,196,testing,178,strikes,172,whale,168,republic,162,iii,159
1181,:\,11452,:|,5842,:(,3348,ehh,1395,sigh,1229,ahh,576,hmm,548,-_-,333,d:,317,:[,239,dunno,183,grr,180,ughh,143,;(,132,atm,121,aswell,107,bummer,91,:'),79,uhh,77,nc,71
1182,stay,25261,leave,7733,lives,2484,forever,2231,tuned,1776,focused,1595,awhile,1401,strong,1385,footprints,1372,hearts,1360,touch,1264,quickly,1055,fade,548,classy,341,searching,263,connected,241,beg,197,passing,183,sane,163,humble,106
1183,zombie,8235,rob,4331,screwed,3327,apocalypse,3102,team,3087,upcoming,1760,profile,1536,top,1302,survive,1074,brains,521,idiot,468,zombies,431,survival,406,heavy,405,thomas,386,weapons,356,loses,342,survived,289,instructions,271,survivor,208
1184,day,25022,weekend,10153,great,9788,labor,4024,memorial,1789,spending,1308,bbq,414,manual,216,cookout,160,fruits,84,,,,,,,,,,,,,,,,,,,,
1185,cleaning,24254,house,9561,room,7744,laundry,4501,finished,2201,packing,1892,spring,1630,cooking,1396,clean,1358,finish,1319,organizing,1144,closet,982,cleanin,933,finishing,833,apartment,817,relaxing,464,painting,458,basement,320,unpacking,283,decorating,253
1186,facebook,15921,:/,13050,http,10102,apps,8661,php,5672,id,4727,www,4533,partner,3832,smiley,3498,znzfb,3166,app,2827,application,2732,ref,1314,sending,835,pages,647,birthdays,432,photo,394,link,388,index,340,url,332
1187,da,8839,iz,7298,itz,3750,dat,2831,wit,2186,tha,1367,luv,1206,sum,1204,dis,1107,dayz,1047,gud,1041,kno,876,rite,813,wen,728,wut,718,hav,670,lyk,669,az,546,skool,515,neva,492
1188,card,17489,credit,5434,cards,5043,gift,4436,report,2909,buy,1309,sim,1190,id,1147,gave,968,memory,817,sd,738,wallet,651,mail,636,visa,519,cash,491,received,435,atm,424,stolen,338,bank,319,itunes,309
1189,morning,13876,tomorrow,9465,sunday,5547,saturday,4980,afternoon,4024,early,2742,leaving,1960,church,1911,kenny,1835,o'clock,942,waking,373,picking,168,rogers,157,foward,134,volunteering,101,,,,,,,,,,
1190,hes,12588,im,10323,doesnt,2820,brother,950,didnt,923,isnt,703,cus,635,tho,611,hasnt,436,bf,399,wasnt,379,atleast,345,dads,315,cos,286,whos,268,couldnt,267,bc,237,babys,193,asshole,133,sleepin,110
1191,order,10366,free,3708,online,1638,orders,1490,website,1382,products,975,interested,944,pre,944,business,865,ordered,823,product,747,selling,541,offer,464,ordering,427,jewelry,426,purchase,421,amazon,369,items,346,shop,338,sales,314
1192,stick,12858,sticks,2233,beat,1698,glue,1286,disco,1052,suck,824,ride,821,glow,732,shift,379,fork,357,figures,291,hockey,268,sticking,268,picked,228,bust,227,sticky,226,carry,204,chop,168,drum,157,pocket,154
1193,gym,23278,workout,3386,hit,2734,hitting,1250,tanning,1002,shower,810,membership,741,heading,732,fitness,716,headed,648,buddy,616,joined,490,laundry,488,shape,457,hittin,412,workin,396,exercise,390,session,389,tan,356,motivated,351
1194,de,9312,si,6861,sa,5275,nu,5215,la,4962,cu,3972,ca,3866,pe,3730,mai,3700,ce,2632,se,2162,din,1615,fi,1550,va,1179,dar,1116,te,961,este,938,ani,860,ne,752,cum,740
1195,faces,6045,opening,5189,places,4208,familiar,1793,closing,1607,ceremony,972,grand,823,takes,710,peoples,701,worn,587,names,574,smiles,571,friendly,451,priceless,449,smiling,430,crowd,352,recognize,340,grasp,331,fill,318,races,316
1196,dr,13379,matter,13029,mind,11885,pepper,2920,phil,850,seuss,737,spray,230,issue,202,scrubs,63,fashioned,44,,,,,,,,,,,,,,,,,,,,
1197,great,12695,night,10297,awesome,7475,friends,5275,hung,2564,amazing,2382,guys,1649,blast,1253,met,859,hanging,811,hang,608,chilled,274,besties,250,buddies,207,helped,171,ihop,147,wonderfully,20,,,,,,
1198,green,7119,red,6739,purple,6733,blue,6662,yellow,6548,pink,5874,black,5501,orange,4891,white,4740,cute,2819,color,2327,funny,2054,gold,1784,brown,1637,silver,1360,colors,1088,grey,929,rate,834,kiss,800,valentine,753
1199,walks,6092,asks,3934,guy,3649,tells,1943,bar,1899,runs,1658,replies,1428,turns,1391,starts,1271,sees,1144,puts,1105,takes,966,sits,922,pulls,893,leaves,708,lady,651,talks,645,jumps,620,picks,573,falls,557
1200,end,4293,that's,4267,thinking,3936,means,3438,long,2986,hard,2766,fine,1997,word,1906,ahead,1857,dare,1460,terms,1433,argument,1407,women,1380,deadly,1248,shut,1234,permission,899,worried,893,pay,880,woman,799,screw,737
1201,soo,19442,sooo,6481,omg,2976,excited,2593,funn,1337,soooo,1168,boring,922,ahh,829,hott,763,ughh,524,badly,278,todayy,203,tooo,195,wayy,185,uhh,172,anytime,166,umm,151,ughhh,145,omfg,130,confusing,127
1202,home,44995,sweet,15535,alabama,615,homesick,162,jog,56,improvement,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,season,21946,watching,6764,finale,3746,watch,3722,dexter,3574,episode,3178,series,1964,finished,1832,watched,1725,episodes,1434,tis,1351,seasons,1331,premiere,1308,supernatural,1203,glee,998,anatomy,797,marathon,752,grey's,718,dvd,698,weeds,676
1204,button,12319,dislike,3739,hit,2850,belly,2214,press,2191,pause,2137,buttons,1800,rewind,1552,fast,1417,push,1181,delete,989,where's,703,reset,666,snooze,663,remote,606,unlike,513,case,504,undo,440,curious,410,hitting,372
1205,ladies,15431,girls,3128,single,2632,gentlemen,2613,lovely,1700,gentleman,857,fellas,799,dynamite,460,fabulous,452,prefer,315,cheers,262,women's,163,classy,128,girlfriends,97,extraordinary,90,beyonce,87,gals,68,brunch,66,,,,
1206,work,10483,feeling,3839,bore,1062,wondering,592,sucks,382,hmm,248,haircut,159,hmmmmm,158,tommorrow,96,offically,69,hmmmm,54,sucked,43,skip,36, =/,30,sleepin,24,napping,18,compete,7,,,,,,
1207,life,27947,lovin,10419,livin,4008,relay,911,ruining,771,atm,271,enjoyin,250,fullest,153,phase,130,givin,104,hatin,69,thrill,41,,,,,,,,,,,,,,,,
1208,april,11191,vampire,4755,fools,4655,diaries,2121,joke,2068,fool,928,showers,499,flowers,362,knight,348,prank,266,fooled,251,jokes,236,academy,173,catching,166,horses,153,pregnant,149,supernatural,138,lesbian,136,killers,112,engaged,64
1209,child,4800,stopped,2483,tiny,1834,late,1831,crying,1722,mommy,1542,hit,1428,loving,1251,starts,1162,open,1159,sheets,1126,beating,869,walked,816,showing,803,mummy,732,sheet,731,lipstick,695,bedroom,616,anger,450,regretting,434
1210,art,17039,design,3951,museum,2619,artist,1734,history,1311,project,1151,studio,1026,artists,829,painting,829,creative,827,piece,785,arts,646,science,594,portfolio,583,projects,543,drawing,523,create,512,photography,452,natural,407,master,381
1211,left,4752,stay,2518,head,2456,save,1775,brain,1601,problem,1475,wrap,1345,block,1092,calm,947,box,940,confirmed,846,remove,838,baby's,835,kitchen,814,mama,766,automatically,756,breathe,739,warning,703,cousin's,628,monitor,625
1212,burn,12046,hell,3539,burning,2765,crash,1958,burned,1815,notice,1375,bridges,1330,calories,1174,bridge,1011,vice,883,london,857,cross,810,british,804,minute,757,brave,612,silence,452,useless,441,disgusting,424,holding,423,central,392
1213,ain't,20220,gonna,6725,andy,3317,nothin,2850,gon,831,heather,360,y'all,327,i'ma,271,somebody's,268,comin,258,leavin,238,homie,171,thang,127,nobody's,84,givin,81,rhyme,76,:[,76,trippin,65,shortly,62,tripping,54
1214,mae,1280,cruz,1182,marie,1134,ate,885,ann,870,john,847,anne,772,santos,671,kay,664,mark,572,garcia,555,grace,518,maria,508,jane,494,tayo,479,mary,471,kim,424,tan,403,kayo,399,karen,398
1215,camping,10594,weekend,10255,trip,4798,tent,1655,beach,1592,fishing,1391,lake,1390,blast,1135,hiking,860,camp,747,swimming,595,bonfire,508,cabin,465,river,399,adventure,386,planning,327,backyard,294,mountains,288,bbq,231,woods,222
1216,won't,23858,i'll,10884,don't,6295,leave,4062,give,4012,promise,2291,forget,880,hold,731,it'll,453,regret,402,alright,361,swear,312,they'll,297,guarantee,223,anytime,196,sooner,163,someone's,131,presence,119,childish,91,surrender,90
1217,hurts,22399,head,12566,bad,5198,hurt,4410,tummy,4312,ache,3122,stomach,2974,ouch,2933,hurting,1288,brain,1275,body,1114,knee,500,belly,485,throat,465,badly,389,tooth,384,aches,371,sunburn,330,chest,316,ow,311
1218,can't,30786,wait,24316,tomorrow,4887,till,2134,girlies,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,festival,9350,fest,6097,arts,2507,film,1266,jazz,1152,folk,1139,blues,598,international,404,greek,397,october,337,harvest,323,performing,313,craft,297,italian,249,booth,247,glitter,246,annual,222,irish,220,volunteering,201,downtown,187
1220,awsome,10345,amazing,6042,yesterday,1901,amazin,1248,freakin,677,freaking,491,absolutly,413,comming,191,finaly,110,chilled,97,jade,56,,,,,,,,,,,,,,,,,,
1221,fell,8200,stairs,6889,floor,3166,walking,1813,slipped,1372,tripped,1111,flat,1001,landed,999,falling,963,ran,806,chair,738,ground,716,push,641,pushed,629,elevator,589,steps,550,walked,545,knocked,535,threw,508,tripping,477
1222,ang,30993,sa,26780,ng,22472,na,18407,mga,9631,mo,8288,ay,7125,hindi,5965,ko,5487,ka,5345,lang,4920,kung,4652,lahat,3840,para,3551,pa,3447,isang,3060,tao,2870,walang,2829,buhay,2777,ako,2684
1223,single,20567,relationship,6231,person,3318,means,2085,word,1812,complicated,1559,clever,1129,ended,615,ego,534,dating,487,relationships,404,kidding,352,simply,313,lonely,307,depending,294,committed,235,digits,172,couples,171,bein,166,cheated,135
1224,note,19972,side,5778,death,1967,repeat,1919,read,1767,lighter,1008,brighter,916,positive,874,wrote,709,happier,641,sarcasm,621,ended,612,mental,421,posted,283,related,274,cards,272,sticky,208,latest,180,continued,91,similar,86
1225,sarah,1519,marie,1456,emily,1350,nicole,1236,elizabeth,1088,katie,1047,taylor,962,johnson,958,lauren,958,ashley,913,smith,894,rachel,853,jessica,783,brittany,729,williams,698,amanda,688,jones,660,michelle,630,davis,605,megan,598
1226,fb,23847,fam,11216,blessed,2458,yall,1442,goodmorning,1172,goodnite,1129,goodnight,1100,nite,1004,peeps,921,safe,756,bam,673,fa,656,luv,542,holla,495,mornin,495,ya'll,479,y'all,367,sn,341,tgif,249,familia,243
1227,da,46155,dat,3791,dis,2977,wit,1661,wat,1373,den,1262,jus,806,mornin,784,wid,775,dats,566,skool,462,fone,397,eva,387,wats,323,ova,259,gud,258,fa,242,iz,240,der,216,waitin,212
1228,nice,9764,relaxing,6488,weekend,5317,home,5261,enjoying,3255,rest,2006,needed,1591,chilling,1222,chill,678,relaxation,601,chilled,529,pool,520,ahhh,510,relaxed,501,relax,411,catching,404,hubby,317,resting,296,ahhhh,212,deserved,151
1229,book,20212,reading,19139,read,10112,finished,7576,books,3771,series,2433,finish,1975,started,1262,chapter,915,writing,879,twilight,630,report,549,manga,541,pages,511,ending,416,chapters,415,comic,386,finishing,385,recommend,297,library,291
1230,jump,11197,jumping,4303,cha,3873,bridge,3139,cliff,2329,jumped,1447,catch,1287,rope,718,building,710,edge,492,plane,447,fence,369,bottom,359,slide,353,jumps,311,hop,308,diving,301,ft,291,skip,234,exercise,223
1231,freedom,2693,soldier,1962,warrior,1920,safe,1144,cards,1087,normal,1029,center,946,american,849,recovering,838,pass,832,obama,759,wounded,683,card,652,dash,632,army,594,georgia,558,medical,558,washington,557,address,551,victory,525
1232,hours,25964,straight,7629,sleep,5966,days,3515,couple,2759,slept,2183,worked,1585,working,1236,total,705,twelve,686,spent,592,exhausted,492,priorities,421,skip,169,fm,162,eleven,136,longest,109,solid,94,combined,64,studied,59
1233,life,24805,make,13138,lemons,4173,easier,2901,lemonade,2178,hands,1575,throw,1211,throws,1102,lemon,653,squeeze,433,juice,420,tequila,420,salt,365,vodka,236,grape,233,someones,184,demand,167,handed,111,sour,99,fork,68
1234,you're,59702,you'll,1401,you've,1060,aren't,496,lying,335,smart,305,lonely,300,pretend,175,darling,141,jerk,134,bust,111,unique,104,liar,95,whore,93,satisfied,73,darkest,73,mister,59,laziness,35,bloom,34,faded,28
1235,commercial,5986,ad,4462,commercials,3059,tv,1654,guy,1488,ads,1018,advertising,991,annoying,668,superbowl,586,snuggie,468,showing,431,noticed,429,product,428,hilarious,414,target,414,axe,328,marketing,320,ridiculous,286,spice,283,FALSE,268
1236,flu,13182,sick,7381,swine,3616,shot,3062,stomach,1746,bug,1186,fever,1141,caught,986,shots,656,virus,578,fl,540,sickness,529,nasty,426,aids,422,jab,401,arm,373,disease,361,recovering,309,symptoms,279,infected,221
1237,man,36355,iron,9340,chef,440,cave,307,flat,297,slave,178,tin,134,fist,129,properly,120,beg,116,grin,110,compliments,106,pump,102,remembers,85,finest,79,property,76,spends,61,credits,47,rod,44,,
1238,plan,23760,planning,2296,plans,2266,master,1776,planned,1284,lesson,929,action,845,god's,584,escape,490,ahead,455,chief,377,general,354,possibly,339,pla,337,stopping,319,failed,297,prepare,284,written,270,fails,229,hasn't,212
1239,ashley,6046,nicole,4270,brooke,1986,jordan,1968,heather,1512,hanging,1297,marie,1001,paige,969,bailey,798,emily,718,kayla,709,katie,637,amber,634,erin,601,alexis,546,miller,471,mall,426,sarah,406,jessica,400,courtney,392
1240,hoping,16684,here's,6152,praying,4743,wishing,4354,gimme,3339,heres,1121,works,618,wanting,602,miracle,511,hopin,436,stays,406,wondered,377,expecting,207,peaceful,172,smoothly,136,preparing,118,outcome,117,desert,116,secretly,116,tomorrow's,110
1241,end,33042,light,4198,tunnel,3067,beginning,2958,coming,2540,era,730,sight,689,train,638,semester,590,begining,326,wk,201,began,140,australia,138,rear,97,syndrome,89,comming,72,approaching,56,predict,55,maturity,33,,
1242,time,30024,bed,3990,usual,2760,sigh,1331,sleepy,1251,possibly,337,alas,79,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,problem,15907,problems,13176,solve,4376,solution,2812,solved,2156,suck,1833,pity,1061,complete,991,train,743,breaking,696,complaints,688,crashed,685,dr,608,mystery,444,avoid,438,life's,324,heck,319,issues,300,created,268,alcohol,263
1244,return,6246,tax,5348,owe,3346,taxes,3228,favor,2369,money,2286,returns,1089,pay,904,file,855,income,814,claim,785,paid,584,office,497,returned,463,sales,284,property,283,cost,237,government,229,debt,197,bucks,197
1245,cookie,9431,fortune,5804,monster,1811,dough,1699,fame,1654,cookies,1415,bold,853,stole,710,jar,578,wheel,521,compete,306,exchange,295,raw,226,giant,219,claim,197,cost,188,it'd,186,reads,180,oreo,177,opened,168
1246,ho,17670,woo,2511,yo,1675,hum,1640,hey,1587,wo,501,whoo,495,boo,475,jai,423,bah,394,bug,269,pimp,204,hu,189,hoe,139,bu,129,gaya,105,notebook,59,pirates,55,whistle,26,,
1247,i'm,32434,gonna,20040,ain't,1147,crazy,800,he's,540,load,203,lead,115,cigarette,105,shotgun,92,shook,75,slapped,62,doll,54,that'll,25,girl's,21,,,,,,,,,,,,
1248,home,19099,finally,12827,glad,6311,whew,1965,relax,1390,exhausted,808,resting,694,relaxing,623,settled,564,exhausting,149,cleared,147,relaxin,136,settling,58,,,,,,,,,,,,,,
1249,married,7789,man,5342,marry,3850,wife,2700,single,2227,engaged,1993,dating,1801,woman,1607,men,1377,husband,1362,women,1211,marriage,1130,wives,915,happily,864,husbands,751,couples,729,relationship,586,divorce,547,pregnant,511,girlfriend,435
1250,day,20978,long,9833,gonna,9682,looong,853,loooong,793,boring,706,ahead,693,todays,640,tomorrows,396,tomorrow's,350,tiring,113,,,,,,,,,,,,,,,,,,
1251,i'm,26584,it's,8740,gonna,6782,set,1058,doubt,812,tearing,499,ain't,462,stopping,383,balcony,372,i'ma,283,causing,58,beans,57,sooooooooooooooooooooooo,4,,,,,,,,,,,,,,
1252,paul,11731,sheep,2331,ron,2287,octopus,1550,gray,1318,jean,843,rip,753,wolves,722,les,589,wolf,515,sean,459,jesse,422,spain,318,mitchell,318,peter,288,lamb,257,clothing,240,grey,173,legend,166,german,163
1253,:),59423,yay,1624,thankyou,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,hate,14004,ugh,8104,stupid,6941,damn,4632,>:,3055,freakin,2250,annoying,1829,hiccups,1128,suck,932,grr,764,grrrr,697,allergies,681,dang,464,fricken,442,ughhh,435,headaches,344,ruin,271,nerves,257,flippin,244,ruining,223
1255,free,37064,set,10786,freedom,1861,truth,1189,sets,803,wifi,603,chains,600,slave,369,prison,336,mental,279,minds,241,trial,227,fallin,169,almighty,168,rules,160,setting,151,guilt,142,offering,135,worries,132,t-shirt,127
1256,crap,21251,holy,20189,shit,6421,cow,2120,load,1120,batman,1086,spirit,578,sh,498,ghost,346,balls,265,bull,260,holly,179,o.o,171,scares,148,poop,139,scaring,137,o_o,124,friggin,117,effing,96,frickin,94
1257,attack,11807,heart,9721,panic,4272,attacks,1743,anxiety,1388,disco,1117,massive,1097,gave,986,defense,637,filled,466,mini,411,chest,323,hole,309,attacked,272,shark,264,sneak,241,terrorist,238,sudden,215,allergy,208,pit,184
1258,air,20092,fresh,5675,hot,2985,force,2014,conditioning,1840,balloon,1192,breath,809,coin,659,thin,559,smell,544,breathe,518,balloons,457,toss,443,floating,388,suddenly,365,crisp,356,ai,292,breathing,270,prince,161,mattress,148
1259,shitty,6339,pretty,2911,mood,1913,horrible,439,flags,338,piss,251,tops,196,crappy,173,clubs,154,racist,85,,,,,,,,,,,,,,,,,,,,
1260,slowly,10902,feel,5575,surely,4418,starting,2194,killing,1830,dying,1808,turning,1331,losing,1328,quickly,832,slipping,830,fade,774,fading,665,passing,607,kills,547,drifting,477,creeping,452,slip,437,dieing,286,sanity,270,realizing,268
1261,cats,8432,dogs,6900,meow,4355,cat,3527,kat,2178,kitty,1828,kit,1569,fed,970,raining,737,mix,421,promises,346,feed,309,kittens,294,mice,258,talks,249,curious,246,breaks,226,cries,186,von,183,laughs,182
1262,boyfriend,9235,girlfriend,7774,bf,5210,gf,4129,amazing,2486,guy,1718,boyfriends,752,jealous,682,girlfriends,649,bestfriend,647,lucky,576,sweetest,532,dumped,484,babe,454,relationship,442,dating,427,cheated,265,bff,242,bestest,201,material,191
1263,wit,16697,da,10400,chillin,5483,bout,2885,chill,2848,fam,2694,goin,2265,lil,1439,jus,1358,bestie,1235,chillen,1204,crib,1148,ma,1108,homies,1107,nite,1054,sis,931,sum,921,boo,730,homie,702,bro,671
1264,fat,15704,big,10765,ass,2220,skinny,1983,kid,1044,ugly,988,fatty,560,thin,431,large,423,huge,417,bastard,353,amy,323,chicks,298,juicy,293,slim,257,belly,255,fixed,243,tall,241,lip,238,arse,221
1265,great,7117,usa,4526,evan,1387,sucky,1284,woohooo,169,vacuum,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,smoke,8295,weed,4245,thinks,2408,high,1997,drunk,1967,likes,1960,drink,1640,smoked,1550,blunt,1328,lying,1197,sex,1039,joint,932,smokin,851,smoking,820,roll,762,drugs,703,blow,650,skipped,642,pot,589,drank,488
1267,tuesday,14984,monday,13062,wednesday,9645,friday,7230,thursday,6693,week,6559,sunday,3007,saturday,2965,calendar,692,schedule,305,skip,223,ruby,189,wed,103,wednesdays,50,week's,45,pancake,45,,,,,,,,
1268,terrible,10102,feel,5418,thing,5131,bad,4455,idea,3015,feels,2039,absolutely,726,attempt,450,awful,362,typical,259,sort,224,including,216,atleast,214,testing,180,passes,176,max,161,towel,138,chosen,113,records,101,engineering,81
1269,ups,8313,grown,4322,downs,3740,sit,1850,push,1816,full,1792,move,1576,hide,977,pull,712,folks,564,irritating,548,we've,515,posts,374,screw,369,hidden,353,learnt,130,pt,124,hook,119,realizing,105,fights,97
1270,la,47946,lala,1350,viva,1344,lalala,1281,fa,1049,vie,984,c'est,614,ooh,606,ga,481,vida,475,ra,465,tis,247,vi,223,livin,196,fitness,107,singin,100,ink,96,bam,80,jolly,79,vid,59
1271,scary,9426,activity,8337,movie,7583,paranormal,6231,watching,4534,watch,3762,watched,3350,movies,3238,scared,2087,creepy,844,horror,685,nightmares,576,scare,568,scariest,558,film,555,freaky,540,freaked,521,activities,346,disturbing,227,trailer,186
1272,didn't,29257,realize,5654,missed,2421,notice,2011,expect,1555,realise,1232,apparently,1149,knew,1031,case,761,wanted,645,chance,517,supposed,460,upset,452,existed,401,oops,303,honestly,211,warn,186,bummed,185,excuse,176,disappointed,173
1273,foot,10002,put,3896,glass,3304,left,2180,shoe,1349,stepped,1203,dropped,1169,putting,1077,hand,891,feet,882,floor,871,piece,801,step,747,front,731,walking,713,mouth,674,tall,641,throw,558,bare,539,threw,515
1274,omg,43192,sooo,866,soooo,583,soooooo,500,om,370,amazin,282,usher,239,lolz,176,soooooooo,168,sooooooooo,160,belive,153,soooooooooo,142,sooooooooooo,110,beleive,65,yessss,32,faint,29,,,,,,,,
1275,sooner,5140,realize,4719,realized,3113,start,2994,thought,2609,suddenly,2019,didn't,2007,moment,1101,immediately,892,housework,722,expected,570,order,466,realization,390,realizing,384,beginning,341,destroying,291,we'd,250,nearest,223,realise,177,symbol,173
1276,def,5081,lo,4853,nicki,2836,nikki,2631,minaj,1872,alexander,1414,lmao,614,hype,601,drake,536,smh,493,kim,474,fav,309,btw,284,ft,281,ummm,203,barbie,191,definately,155,obsessed,122,rap,105,eminem,80
1277,guys,12787,pls,7323,hey,4439,thx,2789,ur,2342,asap,1050,btw,780,thnx,663,reply,543,suggest,500,inform,371,esp,345,peeps,311,msg,308,contact,299,comments,294,ps,273,ther,272,kindly,225,gals,215
1278,moment,23814,awkward,7562,dave,5085,silence,1777,dull,948,moments,816,shot,579,opportunity,541,lifetime,449,capture,407,realise,400,blonde,395,slip,357,exact,353,embarrassing,310,situations,223,pause,220,clay,123,noah,109,blond,106
